user_id,item_id
138000484,261547240
24719708,253886544
60546984,10883932
80160053,374470261
47346917,66034363
18798980,395736054
59255184,295083939
111366157,276209689
14555625,353762685
110041714,384665658
83202265,121524395
1008870,168132929
108430412,334106194
94715497,209021343
69536379,65588243
95591350,225805730
106504393,84838743
79511070,196320738
100736785,308783090
53742835,108225192
111201361,286659784
81526127,289412778
67738542,209351275
43491973,138941997
1692400,164967697
48380764,130763524
7953262,39712315
40551347,347791534
69588442,100897660
12404943,15149958
96382230,208737419
85758206,71145758
71437303,116001226
55970053,218235463
122037596,342181467
5185661,167209220
39882444,322554659
57699238,155007762
55529547,246828136
120228731,228481604
8179282,346943715
43708275,241918199
86723304,31375850
33086149,337695529
91915921,357855301
84538786,402986750
110857935,364039675
139370639,101735424
95218431,319699965
58926254,229408427
61454205,311122182
82865098,328103950
95934502,318403516
116110298,334978253
120795688,185429293
128094449,383522378
87942879,209937645
46620381,208127336
70519005,33838067
64158384,25755895
72689411,195978715
32649465,49978902
82742259,305405156
65494441,87359439
39705101,269723083
67952919,25860614
100256849,154111504
54559085,85793358
8803847,22365747
26731285,209325310
98167934,133947097
71608151,371586919
64418285,17093560
129396831,66266758
96389297,164459819
23806494,243150302
140500519,404484653
10029139,69986411
114354964,354604499
140801185,367329973
90540437,29607126
13301355,268022117
131532094,89859618
37006225,3272
47407626,296173611
27527098,63723029
57750298,303535113
57666303,157781343
38995551,184330940
118352761,404319511
113893679,103922130
121778868,221237205
53236012,403737940
83925852,89042044
50284640,111911255
19526617,134068325
66726739,7304821
36641911,37269922
1535406,52659327
20426327,42918811
60408316,144317460
18021595,193791364
112083774,371088526
92998417,6752350
83600444,389974824
133137225,136772872
80154957,276540544
528023,345168252
122088660,275833897
33267758,131491767
16557692,274540234
130566743,381279548
22833522,254095203
96700750,384275641
114873654,326379439
141658190,310609599
89488053,68711799
100211830,213924814
56562475,231030489
90130475,319028117
119829822,26778359
127929103,8848473
118790765,360371678
31086248,362616426
139786671,174631992
135994616,316899986
20500525,166685258
86507870,370824513
142143305,824832
29523781,4094801
137131424,282611855
87763849,36017188
96786471,138821156
128707539,116222198
121776645,131668661
67162826,227532037
103995388,60097340
38029088,66213131
141381200,53312451
90652115,111941475
126054140,395825172
104512968,302881061
56137104,103648558
82644746,211318852
47016310,172892620
122542268,83669646
58771497,298755193
52326160,387651236
82162848,381374665
71679761,366023342
230326,338536197
15992933,312540986
89505491,313187698
46210014,368397892
131890646,97655171
104560110,294980419
82826846,376904275
43053622,46062039
25491119,116964280
126601909,295792260
11583731,345085450
64079770,154025086
96089426,367917974
67912744,301886462
6534931,231923154
17729908,347347836
13906709,277967710
136206038,123882716
43474001,58196403
77262460,243589872
60142922,32678148
85989785,97904929
127960021,235931476
71863554,371657975
140909558,23076363
108091505,341898900
39260000,256840140
62954427,144938949
141492445,190908456
96364205,246063637
134450458,340410745
70597643,258834436
15538158,129317961
121363800,154554523
82009033,130150576
96927552,366064271
101237735,37747505
893399,352432429
84502169,339302487
44703989,95434839
73727201,165898642
18150397,270327635
66179672,39994079
87653956,139734831
115711412,351314732
69930269,137126990
44302195,166009144
12373803,277032383
31006519,398546941
120882680,188730805
69611399,22248806
12779464,56043392
141895354,362143778
109688356,390872258
91542335,384141018
81929446,92759411
67278217,253555260
120911325,275963116
19132021,353629949
4745274,218073092
139882643,212882463
24721706,243290225
122894123,329194089
2616976,316731433
29762430,209556361
36016747,199929294
38394899,163900244
50616842,376147670
79729184,65272049
137418369,378606196
81176106,3516342
70270079,189162779
97500134,262878343
79706511,279713583
125518888,219705466
121310717,368195934
102689596,309905453
29924604,313903545
57468399,252722168
454497,153533870
129979590,15443949
109090637,254962566
111516163,334243412
5021527,140110022
35335724,208170886
76662157,118840989
47868158,401410395
130714009,321134107
29281188,165013754
30284767,179911220
29453063,191799930
79046175,289889736
45349887,145985429
83346092,343905115
68677259,369303546
44939507,274844772
32056631,380505437
102041361,239475472
12102782,95425177
132324484,182608794
30625414,36937558
117910343,34163622
129449164,243540778
12092954,139994221
81849930,353218982
37861536,37435634
16174142,75681830
48866597,344977642
68519803,12303327
138556824,221186262
134383496,240752920
93447066,124333633
71116726,363604692
104543990,172969568
141534382,87575079
121511157,171031503
36530737,188018056
26916375,348494739
46476731,189579178
137082661,169099699
39819685,251050186
94101029,299777679
493185,116554422
61371796,284562348
83477556,73174886
137915017,174357373
125604603,295043340
48182677,139694426
7546392,380202339
48889142,21716524
74564891,295685208
12766784,81588462
90779806,32713156
26638964,23193921
125312747,30305384
51184879,352792923
74898137,135150139
32586169,292217325
136442786,257278425
73545232,237612183
115609030,270465005
112809032,303247494
85589229,142462782
46621398,223289562
137092115,355412595
108283616,399858977
135874145,318667786
112037788,238141803
83763318,59111025
2432940,253171802
90482060,284537989
31761710,314373031
33652302,228012926
263901,42537628
29367711,391741425
17734154,83812476
46415349,368563896
92790292,118326057
108493335,177652356
69855008,174690306
122995738,180434007
57215489,339568627
2487141,87399409
22894873,31599119
135460068,84879337
128451387,202009464
124183239,188994424
84032741,106507964
91063218,328973252
128030601,97704085
80771636,32828919
95171083,107599625
108277029,125867006
13801955,43960130
71036667,346735953
142165791,291270170
47769110,392390623
40172985,351411140
124932641,118595236
136423378,58120227
35623012,48590053
66835786,249144257
60298546,100622324
75384891,21828637
81904701,82367204
93781445,163340476
112442119,366734651
135745717,36774355
113947731,46656366
39387686,112179583
98747755,236171356
101101339,291126811
42852789,310391147
111492575,287503918
116187395,256221311
19872414,219562038
127107167,44770906
140134509,402586051
116302035,299392331
77486638,297963771
83173347,240624342
56481194,358614175
5056099,340901525
57983419,286997126
89831528,96888399
43691003,231030489
53008070,165590351
96737795,21937645
36886015,61102876
15434369,328743327
109217786,189086201
36022352,133397236
113479902,52583891
138778775,320540822
34939780,384934785
78048479,19446120
137179190,217694819
100326566,140772475
128035383,316929517
17254185,256861246
123005862,124453991
60164239,23162520
57866314,183994420
118918181,304764045
2384059,14288432
107211105,358614175
64301149,229829564
77319007,160357991
25103848,52854410
95574197,65388511
58200499,55274032
9294629,319159328
63652221,231435824
135580342,8823358
53413854,10664264
14419615,96096441
49105375,139697715
129006172,45129778
27672886,258360534
72963156,12563710
39552055,114376944
29315421,128715449
77048296,52847557
68855010,173873831
85374735,110160041
99251649,164623700
66540883,57275412
117711807,303225173
111671760,359067015
105359649,233058861
34424467,208374410
123603693,196545722
47294496,246555107
113158405,244702215
120480241,37437314
82378875,224578415
45927875,323755268
110796363,221804786
41399458,25159308
71884482,276712851
140705815,243457365
2471118,183094020
95243829,315670417
112487125,166545246
93183576,152309736
72737478,122196822
33646417,82095101
109523284,194690892
28836058,112305718
13741474,53847045
76130800,147433922
59669265,338917030
5224199,363272365
49829658,129893056
115908019,194063448
16439195,229974739
97481341,93743217
106613402,254082810
3703520,37687665
22402560,25257499
1053509,189499460
136127632,45822869
29898034,385491677
19621712,156228233
61832555,194066199
34257736,379783465
4808540,295588446
37164198,3161663
110089356,26969151
50691774,327431311
26413884,139860611
18731849,317380001
20143607,111748337
113395505,37475071
109500349,237934728
72666008,175397060
53945792,263281768
108101748,387773265
130321834,355434012
87276218,35802083
47156937,142223991
22704445,211348076
109359671,43493884
105425114,238859470
112302007,179868078
16891565,313697918
104560325,205084121
102375544,202604532
75502213,120500923
130227880,56900613
36731024,10876949
86907014,318461020
55580530,297325429
98609058,349083767
99751566,315302473
33897272,272740989
54882858,136269740
16115270,338671775
77891491,9833355
119707610,196173580
83540417,320557301
101010463,72241694
44920685,148895379
72067111,343627098
3889704,262169621
65393458,253873153
114644257,54019282
101876830,246165089
140893240,38260927
140880850,192389292
69492604,293947422
86682082,168856516
57213531,61811973
62533830,1989324
74664651,58283837
135166235,333379770
133696729,272759371
97126409,120629032
53582181,9574135
90770539,189563763
79797581,381874704
40120302,348664645
113970599,23520096
34269301,246259369
53016665,390450514
31051182,115022296
64966045,31248632
45855740,51996824
62999613,29334319
116405123,315261088
57514177,198551689
120898353,94128074
122869892,137106511
81215829,260384748
114425805,150834674
129698424,402297086
46102349,249225442
83440180,311868718
134190262,134532373
43293955,151116671
101650089,191065007
87083920,261914129
113750678,52155820
59344659,347127338
76548540,323318753
18989773,261015292
31183067,316099593
34123658,275900875
120010802,101993334
68701099,202790262
15865242,239312766
124434550,85149677
5999606,230488319
104810721,352060537
26810455,72466527
25820087,195373141
35445847,82759885
114445823,346440496
3762752,358317564
15512466,68732408
57938534,244370707
121641264,389581818
132196457,215362328
23768447,294785372
10751658,330110642
32261891,138932717
71344020,233902889
129085256,313083001
31005284,30948024
135263255,109247538
72239230,268414777
85102764,115866365
16721464,58822507
126458188,99889948
46953857,215560564
229807,14409664
88967913,295805331
100329603,353026939
128521627,368789694
99220736,314361464
58491767,329063834
93618357,231283437
93530522,164192523
17045113,394670861
107785358,109264241
31603930,226939095
117121471,100420420
107481928,170744226
71806663,127322481
1932774,339503054
111698341,44619841
51126004,289978441
50923699,360381530
64338314,144203346
33290628,265630103
5964232,321646366
132671424,139218628
28534469,77131318
114269602,363154524
88644182,207239258
87855267,28256567
3263428,393442956
39575941,23998780
95831069,6703599
31506265,49351976
78231262,218096086
128378444,143346938
134413436,335347149
138824382,64532883
3649107,103482215
3961781,352901011
38767950,127909550
85018675,380959755
6794243,57679781
33634367,58245639
82423745,111778620
124743824,64769056
33437981,83955969
28398589,322392254
77284635,253035496
120161973,156330296
82176030,132396332
80514853,71298832
116794851,126706131
95487789,302753418
4883354,373635329
60088374,177730689
80727812,332817116
5683524,106889040
96993474,399063901
16549250,312030024
32062712,19777050
47636434,291600147
52080643,312852075
118390819,173525858
3781049,174772753
38384431,65392350
82733729,296012361
74340565,9124284
115920114,274577094
74871408,146222424
122626233,176587580
84270583,209444855
40539887,144237934
26340411,15416863
26770280,201495496
113084604,369674183
140309085,240100160
49267088,54547752
60223482,209797502
30775575,319220870
77452875,389791355
34814020,94378724
25800428,20638901
91296173,309906509
70018248,399860561
130232182,166126748
103550913,400713155
24336749,263901935
142391834,325238317
43882230,272894573
31718228,295875004
2989488,352248048
39358454,104281369
141368648,182575553
76303096,399990936
134260473,3328810
2355429,314670873
103724384,99878270
106186173,64546252
88148961,64715700
124323186,321946830
68885498,157538023
129235708,16812257
103085001,5262412
43252806,216405588
48355452,276800548
57147852,318711552
32861478,128247101
1715517,146526203
91686454,346624136
78018680,86674842
94625250,343611241
77381364,184574889
46997128,173194193
26814910,393848897
30947796,122112257
70412049,395185983
91113950,279683207
136005200,46077349
140332355,400498639
87810767,336668011
122432429,107677469
52523675,369195993
61942084,175816962
495178,171668391
43294371,158886298
117788466,62689628
78109343,380055438
68898846,54845786
41999826,182014864
82227997,224619571
60086316,67963764
103761429,331799471
98707773,185130662
47697403,50009055
116590113,3265543
64749469,172289527
61334074,277495502
66721209,30524011
74392465,196441847
95134044,376062597
64864538,58727293
64244429,281369934
36696186,248069569
115798884,226068691
141160458,312930547
118628409,223842408
20947444,338536636
38393616,25698785
141241567,86732052
56580525,19813158
112800294,142377017
112395286,154786664
51692765,25461551
107495962,192598312
88967217,201872745
51532560,336840588
122364450,304623534
67807564,192593228
91992860,180874603
95734270,29044106
88439967,226414675
53125707,397132858
55294336,200702722
106360702,53647454
33406584,124325776
129023671,333710559
21691697,100059276
41888827,259847797
27411600,206715832
1577314,224206003
53515825,83187324
96728721,28015810
16020417,166646166
139110910,260137208
131214060,351743987
45324981,268790672
130348050,186733647
51405856,395941776
136889070,279211067
81770873,290548239
23769172,20061355
87219119,275187243
130017399,178162549
75656155,307531815
82135165,75743709
79412615,20975252
18292649,73896236
129506945,208145931
15283261,330473509
74378353,147803093
11594957,371357877
41297247,53804024
92521112,186031091
50340729,11004448
94316158,207806997
105858242,86230403
48588889,291820295
939299,391143033
31576782,174281113
45781106,370908634
132398202,202996860
125117302,393456863
32123143,61999996
5851343,101805721
133591154,97815205
32678052,103192899
23886472,332049179
78436160,364444782
14637140,260093832
88538921,321327899
35966507,253458059
110388596,45245710
46862184,267340009
134807912,71374006
62305723,278315526
18763809,45510262
103701413,157380154
14469758,37850063
38964148,379618881
1726290,208043647
113896335,259623245
8277339,122196651
110403987,185429776
87443912,65058550
58100824,118595236
31232686,200278154
76456939,118669025
141422572,300119843
24024083,78256240
6430954,247937142
60637661,141086776
136191973,396759406
125736325,357602387
4707609,126891336
139297467,350360677
59815044,25904015
107269463,345143859
21449998,274274645
65541703,102349844
127837164,4937786
23237106,303122842
1637359,184964689
99224658,331604695
122090409,181866490
109122076,35629861
125635006,130056339
117580921,126293023
29927052,290186080
48821947,103857034
96178236,267371209
21148143,35469328
35940004,328482830
100424208,164882749
76475208,323036052
101068112,285690365
122141527,197515445
110212223,347417685
64087996,295981972
77483762,297366187
57487865,144841448
130053527,72776602
74088786,280947243
116424989,349185449
25220315,138861488
80468761,80463762
108623128,316909407
96084136,153137602
101955475,144386100
126101172,307810510
138113896,354716926
25856373,143564884
59057916,58727293
118967192,274498000
114740594,143186611
7944698,327681874
101673063,156166704
99483054,140342642
28572200,251945196
17510838,134214485
125071930,25104846
15000678,363867339
45255876,2414165
116905978,331422692
43113553,105251607
90254543,16216729
25891315,335699177
41400750,232911490
29359060,89479607
126968590,51438881
104841708,400064354
78365354,395706448
99680770,249893493
79821777,97383754
116185036,112492476
34367769,284864670
1280538,196469443
75268661,189407254
4164439,335457763
86476720,365084750
47436513,14143635
128463,72511722
26113145,400347761
89668709,174742486
26244154,244702948
102104634,191411012
130583905,247612890
92979905,10257589
42735883,44799608
46823994,307306323
89333606,301912826
126460283,295858991
76798252,319390455
90954039,66118532
129591998,394920503
74470519,337255543
11801279,395353178
97581512,111127659
44610961,327249987
59502935,356729543
44132277,389513384
21172938,127021261
102499982,45491776
109159794,250255618
72614595,5115922
76569875,242985453
120891815,340372124
63999799,118861333
230169,220359769
126043898,320194618
85098443,402860538
57018141,210495955
77253471,121021588
129657497,197848988
52046047,271488442
18187983,7817995
10977473,49930799
20544860,365249326
115821604,118314874
116403499,123546696
128781332,403404298
108604172,20926202
78789513,372084584
60814339,83257736
85116925,367133086
39597894,270760672
134727305,281093752
47012128,184831262
125623046,368098781
988074,69873804
110679472,13726302
100014756,353894142
24769609,373692154
48255688,324396866
2939036,281452357
31150503,78072713
30706543,102512039
1470081,393501985
130928613,244949071
118238375,62981820
61548569,265318837
63545907,350184574
28727952,173595553
130269564,186104708
46758215,212921902
30187992,351288539
49340968,340934227
7192667,273312954
107802336,316064534
43007295,327755411
123451185,302808225
23818334,373575935
113299928,250028362
116084393,89901487
55214292,299345125
76945203,12228947
74986748,2163012
19904874,401873921
101764626,319706045
81805172,389736207
28897742,165255168
22151716,305581839
7494627,306421159
44040790,344925330
67409406,166534041
75578463,389646749
47871014,323364056
115409546,388649328
120766130,384608223
55653621,206870519
41809500,290669975
74902831,44596396
9655581,61587600
100261182,157305157
132614754,331361398
38102445,308347461
136257384,242585565
93182231,16250590
27998421,22019871
67323837,246125664
137531511,4496745
12504005,323921593
78686517,171592567
85067839,364175211
49272579,188205696
19844561,279258285
88164394,188954627
130679957,309627371
132501462,204135037
123141066,244825420
135670856,290778370
29064427,219200705
140941965,33300423
64182182,394693867
62405762,402802457
120458405,129040210
128616587,37705740
136163215,110128752
123900342,215407349
3153929,284397188
117374212,263891759
43349169,270583130
107054952,165584619
33633804,292048147
56962081,298980730
37252955,92493336
65091539,2275744
134309562,348257311
47769173,302506929
85400670,105645797
24565144,122740780
126290391,11370756
115036475,18767911
78442810,219702314
79868555,55897039
30671231,299750907
76581695,204780250
95123293,261072000
71306110,71136312
19164979,354833228
10997935,288838012
111410233,195650662
95291000,303393791
74209248,363486042
105195383,88087876
89284435,373372720
29369641,345859776
133903904,375474759
24447355,267766964
73233910,99680697
29733525,58902014
5109731,356819514
102482295,155230745
48517391,113911401
123990518,331570340
100543263,206804821
37111891,215351990
70163788,68486641
56413410,302289626
9748855,14842196
56914112,277074960
108374266,140866945
112156434,151060090
6882134,231893118
122650600,265363007
106900965,81536734
15057025,323113072
87107968,66232733
94724265,278097087
35520093,118937968
123642365,317467479
17526434,295867746
135788021,43287679
18117036,356175130
112991940,85469185
78948943,206179096
77187176,30363801
15743265,9849571
141565666,33748468
119449163,331442163
16311563,352157173
140199015,264009468
36179838,251976870
33734284,172635466
84478138,258472271
27577886,46094307
35391440,43249955
55554272,341749333
88836719,203095924
33469659,382550669
79715561,214696755
57361144,217839179
51840068,176219957
97281252,317044823
49481197,26669847
108519036,137544017
109606491,109601484
105838305,227445081
133887741,98944799
142352840,273964051
5409107,347569888
63246489,297608239
105530949,130415660
101097573,21309083
113820557,26875191
110279640,283314111
22788122,342022348
73305302,285539412
47503453,257528503
76395928,181344140
105952260,27675194
22921488,155919192
4205661,209944629
130212592,42811359
52306927,402763733
137551219,30094532
40674157,325350930
12013545,216478002
81572955,333896957
114410186,176224637
84913654,204386662
77028595,21876329
27756102,311018576
32011454,63383186
32455786,241689454
26591222,243708667
132859392,360820184
33653440,17099371
82411784,30979835
44614861,258792870
81746762,219512539
95920514,368782077
102458764,16959219
85717637,376344735
66872523,115746026
51862581,355474769
21322266,132027118
26694724,255017012
11869567,17821
37821174,334469530
39751786,168247668
6479495,113494821
113559597,337906122
36409669,260813583
72540615,177382218
91497151,50368550
109833155,265618694
136741668,77168602
84515674,47680549
112235322,57972898
31840935,321949370
87665729,370915131
108237848,225507247
93546165,187289648
93782685,17185304
125117551,144549058
12915945,349250156
54368965,302649160
76123992,404453951
3943164,248054681
3928505,291367861
113695117,57007231
129900605,58816434
120140291,23653466
82256423,221922289
117859770,181217263
132985320,185132751
35503028,152645531
3795838,277334429
113113004,213277669
55667626,43711130
88203268,318513407
41683503,385639810
118901681,41321310
132240407,262103873
124782737,176296027
141042177,158244299
131433540,158273913
50638305,18887116
108866552,5320677
104418174,140079259
103467877,129509297
54393201,154908879
4770315,6994329
58308741,251157092
117488360,104622152
73726089,305447949
85753848,171849572
70892487,374379624
62494076,381889534
4099114,387911330
16037264,343771241
27899230,76523566
876320,258238278
57179583,169719385
114303319,144999794
49886033,213053463
63669820,243588324
40847458,16068291
90563664,346583295
115163806,266325502
37273399,273460957
109277485,47252476
40406497,194192608
55507721,314857547
65234210,144895488
73024300,380025169
42557900,57570326
138314887,323618197
81842146,82474127
30562839,293465813
28687396,254384420
13618452,20657711
118709512,146097766
37963888,113675103
55212549,20389318
91635504,109527292
35099300,38644408
102123146,121680057
132803431,154460958
12897900,85900731
43114655,249412091
113941171,132473636
60175632,209065272
99101331,216242168
92028246,160661258
19163256,310028957
62144207,36507614
137206195,7153911
58206242,165764222
76372191,257754441
72546528,286590625
55773439,177730689
9869116,267231256
94634280,127477520
138059040,271048539
28848069,323497842
36403590,325312659
40796628,146002599
65904810,324489496
20339749,331491610
41543626,306754007
59578798,170730658
126382145,197331439
17665940,268072446
141343296,376120942
17718430,169489883
45623941,104794085
56106491,324513285
118580080,256541061
2849616,13217466
131528102,55383556
80182755,3265513
88999753,373241102
62277862,249691594
42422044,356246874
101523507,253239535
73597094,283146851
40072752,380372984
121340861,279818265
114132973,102951893
99512554,116928473
39999878,164161313
16471696,332632241
76988941,2432119
123115860,251050186
138977640,27274578
89755243,5685392
36498662,104608381
21668253,39474007
120595900,137096203
68632763,127319789
120672595,394295901
107606206,398960931
109040496,390116911
118036942,148027651
110935101,275903177
87480402,37833552
47344550,16369390
134200941,40492778
96833374,33139670
78376262,283644264
122374396,302234536
73737167,314582382
120408978,44206336
57815793,290324655
18204749,325221145
117595647,175306122
91338720,19894752
12161548,258824969
110728476,380052330
53418759,291648357
83156622,242411607
73664736,235971452
6835466,217277804
87599806,315494415
77139479,738459
104891848,45260089
92471565,181749641
81568064,67618906
47263719,240070970
36209907,386167212
56760511,311286469
6185058,381394703
74994281,3265513
28653821,255820525
104531516,372149767
44277891,321233857
113239449,363389529
137645631,111535473
11067605,119830835
42717643,397464469
66298563,116469207
23329867,319535125
13715846,199798544
43989412,72662414
11460877,384329655
96959735,114583780
81343616,359695824
89205429,389700456
114336722,352200691
73117272,8540213
99548802,184491260
65625633,125429315
135084225,79322961
98548707,251050186
42117103,167263833
141783144,163263991
87567216,269401552
78324436,170217072
84865369,65166
413028,111004385
33673277,49579103
112344371,353181476
59022402,28488523
140762201,11875426
47071435,10335742
46495539,204073550
14058841,364268483
42617706,117536996
101142385,323117745
66520125,309679971
118011354,324168333
31467985,60035830
37478232,180615894
119349038,233143832
127750520,100915473
88158177,173572315
73197333,46614037
98841176,299674158
108222861,180317892
78179705,94176913
112420330,48155244
33787718,292031469
56880110,116244192
65420018,344496773
48864645,137428951
136641136,147754479
125422709,399805247
89737408,59693175
86117457,56676384
127009117,348079795
140852942,171724472
118563040,140526246
58074259,307421410
41166322,271994358
23964644,12728019
71884708,144673964
1825962,345691037
125250972,346231171
13313802,241506481
136556150,139243718
68795151,61911647
42158519,188783067
44055370,313154958
27794139,63713490
19936645,33989654
93571378,133219031
8033491,386458531
99472230,32594798
39779875,69082769
91506154,25148275
141510897,131201009
74309234,87191840
36797719,22263235
51450804,81423790
54941649,269214319
84427683,86646285
60702375,104776565
37303219,219469694
53891047,37487910
88110785,206240290
74412246,263798866
91475997,369571946
70667694,27371755
132611526,151267449
62214965,346745603
120213174,153461852
26349077,59347688
17715311,342426788
33384407,371720339
13447720,355114525
627349,354684529
118112296,318827395
52622542,293698998
4662641,271052250
91127849,322303606
27169933,54582580
112428019,313691422
106479107,178540737
38267736,54782144
107863206,197467344
58224399,277653185
91388134,343089226
124565387,151336772
73059824,223293993
59348943,173011183
43072986,298951063
101135329,300980306
100781485,90775268
116661055,173666615
5346838,68206414
12725240,250645730
92266011,384578707
127311714,387060198
89315288,26153883
35254870,334441339
28295597,273795794
97507318,291758023
31720916,108875231
99424857,74986466
7857305,210314514
26806144,304010132
137519410,62007673
138292074,179970015
119214936,285965405
110054445,251571438
35565163,59244712
15894042,397549975
64301405,142132602
61150788,359579585
53675738,296695350
70351058,62986553
63106567,157305157
95663386,367466876
1484148,388844419
78758303,56844183
34903035,320832492
122695388,226069207
102492252,395882326
78820927,19030976
60000420,389128135
139135350,380794053
140141293,379192835
2474180,107620931
101276517,365956958
114084403,233010166
103872466,273569679
43380951,23092840
72501395,173683870
34824408,310400398
136331110,124172157
128440836,369203344
139552281,34476130
15040272,80533537
126503281,387747103
81810569,309497783
74317050,232981942
128399640,306171473
21838112,91631573
128168805,381778720
74712897,203355194
54867992,152649441
33522133,50730905
35605344,276740661
72663653,404003326
44721922,308352177
129210271,351992477
52855989,376533463
29724390,163867956
27593342,166108846
50469752,277698001
72460093,962986
36459731,305345337
51870430,19238533
137321650,34324623
110071523,167610745
3986725,270537820
80504492,29249179
55619609,166877740
138349945,152338475
105513020,243807678
57532744,241843359
91852772,196630438
54053313,67068615
127583067,195978715
115519826,263562555
46380691,256833491
104361779,249447345
85528205,98781152
67084664,279030954
72874817,198177320
59160612,37032849
43389265,234452893
26381102,324009688
129049292,75466712
137506159,40428472
83428925,120278105
103669711,373770063
22235504,365917183
31662494,52642747
127437161,47595256
84716964,8656238
130251914,136387007
74553691,192215693
73951228,176695734
47530722,282809224
47141960,346764792
29221416,132047967
139621149,366282264
119132467,370515159
103300577,135896452
68375070,225927944
140467270,333052794
50259635,107486615
81070130,374586532
48401069,251348818
38345289,37745063
75575333,12168828
37971336,22385668
33292913,392155878
62445192,74651757
65078859,61872736
11556908,95839923
138772988,128029351
130161152,8436406
43607875,117433228
99460580,333453338
95203830,166868072
10549716,73551597
128341590,314416011
37267625,170831857
96263195,199853065
1064331,207677504
80805550,43140738
79596701,398989713
20132045,287878452
31092998,395372427
43923104,198364588
23242349,25044685
70602816,344976390
31929244,69363381
80615458,350186246
99093727,214134128
48079720,176263949
97924986,323838031
63944386,105730080
58206817,187143103
104891987,307810988
119778436,6887186
56929598,216675227
78056941,218359167
11827062,62525703
59048510,204384602
1434429,211929787
126543436,272841193
9506719,319114888
84775451,147016830
121374760,156939846
140769849,124508897
51816656,209908071
45704124,388787388
35633068,256173287
31370999,93348926
90854936,171779236
42163589,31420234
89513630,143543195
46338408,105854164
33638786,145174879
89186645,67220206
125656626,141129359
137803919,92531212
29221987,10923341
54908980,70125282
67955998,112793791
105364881,148906678
107479712,66803987
49372972,252047751
1845368,9982732
87153696,389906752
103653426,308435790
129746334,334337507
119414093,355404359
47898125,291582351
55585675,79504009
991004,40959670
94066042,351740613
30699451,255258058
139476957,277092785
86385789,255817369
124786576,175911328
105143440,266029434
101068291,390444167
62909863,235698983
82080230,101747179
19550738,96752441
77099628,196619705
115633523,66688927
94214912,153917210
73249495,140916630
89885556,188036020
42977680,119674228
34169827,245368175
100112779,323364690
60017012,106922738
80190414,163877703
43707353,189764699
28610813,319159328
120024485,272799241
80802991,380686526
76435949,40841338
46318631,255935567
13141322,291800412
96021761,107834189
89383339,190663213
36942459,233257373
34937456,350448185
18073700,154298278
93945234,97793050
62048826,352025221
110425787,61312534
66259825,257663583
54527285,36410750
27587447,208715196
96934202,79862197
121187853,153038617
102942038,349082320
28926235,361917028
31224260,105071757
134884808,292331048
73467713,22011263
20280300,57447648
25517868,337346474
106329860,228419676
85393494,380929005
57573535,222538388
24236828,83185791
39377972,177033950
68370722,301487590
76389315,118840989
20355886,14474427
39581883,21051289
71611905,303208072
90091673,123636444
39593162,235637004
23251020,103478436
132144807,327680754
134297195,364424792
118488557,5924819
104849335,42740380
88366771,313033690
101689972,288913702
71581288,262473783
133674448,78676929
58859677,316656488
22083933,304144913
65029092,116934029
83654474,190457816
102737187,68209844
135884728,32676727
138820502,137374617
3876155,95597182
73098659,304501773
123742110,34082475
40186813,96061691
8562010,69905384
77195854,78832717
132796355,356270397
88959033,23733799
99608737,329191669
76874961,74721163
94945054,137385096
83801469,327148584
101868746,376175545
141744589,399362360
48585859,64011331
117714678,120460729
11675940,40712997
12027609,29706639
82228572,11764962
97009883,132979104
59601272,403207826
118728296,378926055
118899302,178271711
66983676,364727699
87452250,41346012
43477702,50174755
81306581,218581715
100945241,212329458
123819670,275300055
23150983,81172587
56553525,280477307
134895485,40339012
77687300,70054224
12633543,10876101
47942288,265407365
28102496,369934584
78655643,367486847
31573310,56720223
13189725,364524121
49379129,110902802
54155618,51931864
134112652,55579785
55105517,350836989
134148769,390404905
141084002,16792009
65800700,11724127
36191974,225808729
70450500,199894873
65184262,178415258
82304530,352461075
30167097,106448365
73462522,104875813
123339854,281001845
41866258,389629061
31338178,68001734
44059108,8387080
12908103,197669745
80893734,205386419
34883946,170809353
19571711,315669773
24839021,19874822
24570690,251201272
41780765,225013130
117902534,55917638
45304111,65482073
108615516,225708918
55293074,176812793
19166363,135243166
17795033,3063294
59451304,11496259
15657391,142595900
86236991,127666933
49616948,28757116
105675704,125143257
76965928,17693138
44162575,66182271
71741339,262691
107705620,368244790
91805048,225989433
89862209,274229716
135680131,353829602
68089629,55051439
114887988,11359689
49265158,10344382
123488278,256439379
12846167,303639901
134648874,352519225
51183209,301545958
39670075,68515503
48385571,142516557
106939579,296869656
8057587,219685702
60549556,138769087
71999129,114819133
36358942,31053556
38940871,311993156
141361543,79260554
77053167,56250574
98080912,238869906
76825664,326706102
108049615,316049829
42596499,360230873
139759180,317408842
35214115,93257849
83255556,205851933
54596791,134097739
113063428,280717237
24912666,305237433
35661127,130600922
19839658,133645006
36219425,297389846
140351953,224334266
86345448,223229091
114853491,99036953
92500742,335074249
126424662,324659164
80583387,91495937
54228513,156463944
114222943,133730012
21209933,284802759
38965513,72788914
141765235,308068000
97933954,201014813
7627409,225502378
35422064,273028225
117974829,180117710
127116214,266191707
96230114,349534138
68981931,334459490
46179048,173236248
101510566,337945702
105316152,282117012
68195140,43019195
117058802,352748659
121476366,49205731
73570970,125592849
102695192,71211620
116662489,384283249
121149156,95855983
